"","state","quantile","occ_category","share_quantile","percentile"
"37354","OR",14,"Farming, Fishing, and Forestry",0.0262700710713346,0.35
"37355","OR",14,"Construction",0.0670439589365623,0.35
"37356","OR",14,"Extraction",0.000263227165043432,0.35
"37357","OR",14,"Installation, Maintenance, and Repair",0.0240589628849697,0.35
"37358","OR",14,"Production",0.0927086075282969,0.35
"37359","OR",14,"Transportation and Material Moving",0.0804948670702817,0.35
"37360","OR",14,"Not Identified",0.0239536720189524,0.35
"37361","OR",15,"Chief Executives",0.00134231720798021,0.375
"37362","OR",15,"Other Managers",0.00515870926988472,0.375
"37363","OR",15,"Business Operations Specialists",0.0431383902721482,0.375
"37364","OR",15,"Financial Specialists",0.0146602095067642,0.375
"37365","OR",15,"Computer and Mathematical",0.00402695162394062,0.375
"37366","OR",15,"Architecture and Engineering",0.00429015107648576,0.375
"37367","OR",15,"Life, Physical, and Social Science",0.00623782702531979,0.375
"37368","OR",15,"Community and Social Services",0.0310048955098173,0.375
"37369","OR",15,"Legal",0.015265568247618,0.375
"37370","OR",15,"Education, Training, and Library",0.00873822182449861,0.375
"37371","OR",15,"Arts, Design, Entertainment, Sports, and Media",0.0294783386850555,0.375
"37372","OR",15,"Healthcare Practitioners and Technicians",0.0499026162025583,0.375
"37373","OR",15,"Healthcare Support",0.0418750328999316,0.375
"37374","OR",15,"Protective Service",0.0187398010212139,0.375
"37375","OR",15,"Food Preparation and Serving",0.0867505395588777,0.375
"37376","OR",15,"Building and Grounds Cleaning and Maintenance",0.0479286203084698,0.375
"37377","OR",15,"Personal Care and Service",0.054087487498026,0.375
"37378","OR",15,"Sales and Related",0.09014581249671,0.375
"37379","OR",15,"Office and Administrative Support",0.175922514081171,0.375
"37380","OR",15,"Farming, Fishing, and Forestry",0.0255040269516239,0.375
"37381","OR",15,"Construction",0.0520082118229194,0.375
"37382","OR",15,"Installation, Maintenance, and Repair",0.0346107280096857,0.375
"37383","OR",15,"Production",0.074932884139601,0.375
"37384","OR",15,"Transportation and Material Moving",0.074880244249092,0.375
"37385","OR",15,"Not Identified",0.00936990051060694,0.375
"37386","OR",16,"Chief Executives",0.00147360665228146,0.4
"37387","OR",16,"Other Managers",0.00386821746223883,0.4
"37388","OR",16,"Business Operations Specialists",0.0466817535919162,0.4
"37389","OR",16,"Financial Specialists",0.0207620651544656,0.4
"37390","OR",16,"Computer and Mathematical",0.0125782853534025,0.4
"37391","OR",16,"Architecture and Engineering",0.00292089890005789,0.4
"37392","OR",16,"Life, Physical, and Social Science",0.00336824377664333,0.4
"37393","OR",16,"Community and Social Services",0.0153149834219252,0.4
"37394","OR",16,"Legal",0.012130940476817,0.4
"37395","OR",16,"Education, Training, and Library",0.00634177148571128,0.4
"37396","OR",16,"Arts, Design, Entertainment, Sports, and Media",0.024235566549129,0.4
"37397","OR",16,"Healthcare Practitioners and Technicians",0.0295773906636493,0.4
"37398","OR",16,"Healthcare Support",0.0452870901531498,0.4
"37399","OR",16,"Protective Service",0.00628914267670123,0.4
"37400","OR",16,"Food Preparation and Serving",0.112309878427451,0.4
"37401","OR",16,"Building and Grounds Cleaning and Maintenance",0.0326298615862323,0.4
"37402","OR",16,"Personal Care and Service",0.0583916635966528,0.4
"37403","OR",16,"Sales and Related",0.105889163728225,0.4
"37404","OR",16,"Office and Administrative Support",0.153070891005737,0.4
"37405","OR",16,"Farming, Fishing, and Forestry",0.0208936371769907,0.4
"37406","OR",16,"Construction",0.0391032050944687,0.4
"37407","OR",16,"Installation, Maintenance, and Repair",0.0331824640808379,0.4
"37408","OR",16,"Production",0.104152413030893,0.4
"37409","OR",16,"Transportation and Material Moving",0.0937055944423978,0.4
"37410","OR",16,"Not Identified",0.0158412715120257,0.4
"37411","OR",17,"Chief Executives",0.000236873272799053,0.425
"37412","OR",17,"Other Managers",0.00644821687064087,0.425
"37413","OR",17,"Business Operations Specialists",0.0417686537702329,0.425
"37414","OR",17,"Financial Specialists",0.0200289511777866,0.425
"37415","OR",17,"Computer and Mathematical",0.00844848006316621,0.425
"37416","OR",17,"Architecture and Engineering",0.00679036715357284,0.425
"37417","OR",17,"Life, Physical, and Social Science",0.00663245163837347,0.425
"37418","OR",17,"Community and Social Services",0.0191077773391236,0.425
"37419","OR",17,"Legal",0.0176338991972628,0.425
"37420","OR",17,"Education, Training, and Library",0.00455323068824845,0.425
"37421","OR",17,"Arts, Design, Entertainment, Sports, and Media",0.0152125279642058,0.425
"37422","OR",17,"Healthcare Practitioners and Technicians",0.0364784840110541,0.425
"37423","OR",17,"Healthcare Support",0.047427293064877,0.425
"37424","OR",17,"Protective Service",0.00986971969996052,0.425
"37425","OR",17,"Food Preparation and Serving",0.0704829582839847,0.425
"37426","OR",17,"Building and Grounds Cleaning and Maintenance",0.041084353204369,0.425
"37427","OR",17,"Personal Care and Service",0.0221871298855113,0.425
"37428","OR",17,"Sales and Related",0.087827345703382,0.425
"37429","OR",17,"Office and Administrative Support",0.207000921173839,0.425
"37430","OR",17,"Farming, Fishing, and Forestry",0.0299249901302803,0.425
"37431","OR",17,"Construction",0.0384787472035794,0.425
"37432","OR",17,"Installation, Maintenance, and Repair",0.0340044742729307,0.425
"37433","OR",17,"Production",0.10761942360837,0.425
"37434","OR",17,"Transportation and Material Moving",0.110225029609159,0.425
"37435","OR",17,"Not Identified",0.0105277010132912,0.425
"37436","OR",18,"Chief Executives",0.000895208004212744,0.45
"37437","OR",18,"Other Managers",0.00468667719852554,0.45
"37438","OR",18,"Business Operations Specialists",0.0602422327540811,0.45
"37439","OR",18,"Financial Specialists",0.0355450236966825,0.45
"37440","OR",18,"Computer and Mathematical",0.0177461822011585,0.45
"37441","OR",18,"Architecture and Engineering",0.00368615060558189,0.45
"37442","OR",18,"Life, Physical, and Social Science",0.00947867298578199,0.45
"37443","OR",18,"Community and Social Services",0.0188520273828331,0.45
"37444","OR",18,"Legal",0.0122959452343339,0.45
"37445","OR",18,"Education, Training, and Library",0.00394944707740916,0.45
"37446","OR",18,"Arts, Design, Entertainment, Sports, and Media",0.0190889942074776,0.45
"37447","OR",18,"Healthcare Practitioners and Technicians",0.0383096366508689,0.45
"37448","OR",18,"Healthcare Support",0.0486045286993154,0.45
"37449","OR",18,"Protective Service",0.0134017904160084,0.45
"37450","OR",18,"Food Preparation and Serving",0.0583991574512902,0.45
"37451","OR",18,"Building and Grounds Cleaning and Maintenance",0.0314112690889942,0.45
"37452","OR",18,"Personal Care and Service",0.0386519220642443,0.45
"37453","OR",18,"Sales and Related",0.0927593470247499,0.45
"37454","OR",18,"Office and Administrative Support",0.187809373354397,0.45
"37455","OR",18,"Farming, Fishing, and Forestry",0.0161927330173776,0.45
"37456","OR",18,"Construction",0.0524486571879937,0.45
"37457","OR",18,"Installation, Maintenance, and Repair",0.0315692469720906,0.45
"37458","OR",18,"Production",0.102001053185887,0.45
"37459","OR",18,"Transportation and Material Moving",0.0883359662980516,0.45
"37460","OR",18,"Not Identified",0.013638757240653,0.45
"37461","OR",19,"Chief Executives",0.00155295851758265,0.475
"37462","OR",19,"Other Managers",0.00376395030532744,0.475
"37463","OR",19,"Business Operations Specialists",0.0633291219204043,0.475
"37464","OR",19,"Financial Specialists",0.0284533586018109,0.475
"37465","OR",19,"Computer and Mathematical",0.012844809433565,0.475
"37466","OR",19,"Architecture and Engineering",0.00618551273952411,0.475
"37467","OR",19,"Life, Physical, and Social Science",0.00694883133291219,0.475
"37468","OR",19,"Community and Social Services",0.0226889871551906,0.475
"37469","OR",19,"Legal",0.019240892819541,0.475
"37470","OR",19,"Education, Training, and Library",0.011818277532112,0.475
"37471","OR",19,"Arts, Design, Entertainment, Sports, and Media",0.0204253527058328,0.475
"37472","OR",19,"Healthcare Practitioners and Technicians",0.0416929879974732,0.475
"37473","OR",19,"Healthcare Support",0.0438776584544115,0.475
"37474","OR",19,"Protective Service",0.0102389976837229,0.475
"37475","OR",19,"Food Preparation and Serving",0.0427721625605391,0.475
"37476","OR",19,"Building and Grounds Cleaning and Maintenance",0.0296904611497157,0.475
"37477","OR",19,"Personal Care and Service",0.0274005053695515,0.475
"37478","OR",19,"Sales and Related",0.0892556327647926,0.475
"37479","OR",19,"Office and Administrative Support",0.179879974731522,0.475
"37480","OR",19,"Farming, Fishing, and Forestry",0.0231890924405138,0.475
"37481","OR",19,"Construction",0.0591966729837861,0.475
"37482","OR",19,"Extraction",0.000500105285323226,0.475
"37483","OR",19,"Installation, Maintenance, and Repair",0.043798694461992,0.475
"37484","OR",19,"Production",0.111286586649821,0.475
"37485","OR",19,"Transportation and Material Moving",0.0833859759949463,0.475
"37486","OR",19,"Not Identified",0.0165824384080859,0.475
"37487","OR",20,"Chief Executives",0.00136748540472308,0.5
"37488","OR",20,"Other Managers",0.00754746752222164,0.5
"37489","OR",20,"Business Operations Specialists",0.0791300689002262,0.5
"37490","OR",20,"Financial Specialists",0.046810077315521,0.5
"37491","OR",20,"Computer and Mathematical",0.0168831851890812,0.5
"37492","OR",20,"Architecture and Engineering",0.0138852364171882,0.5
"37493","OR",20,"Life, Physical, and Social Science",0.00849418818702993,0.5
"37494","OR",20,"Community and Social Services",0.0196707515910167,0.5
"37495","OR",20,"Legal",0.0266922631883448,0.5
"37496","OR",20,"Education, Training, and Library",0.00581181297007311,0.5
"37497","OR",20,"Arts, Design, Entertainment, Sports, and Media",0.0156734865618261,0.5
"37498","OR",20,"Healthcare Practitioners and Technicians",0.0522537211381686,0.5
"37499","OR",20,"Healthcare Support",0.035896491873981,0.5
"37500","OR",20,"Protective Service",0.00712670278230684,0.5
"37501","OR",20,"Food Preparation and Serving",0.0472308420554358,0.5
"37502","OR",20,"Building and Grounds Cleaning and Maintenance",0.0199074317572187,0.5
"37503","OR",20,"Personal Care and Service",0.0291116604428549,0.5
"37504","OR",20,"Sales and Related",0.0941987061484248,0.5
"37505","OR",20,"Office and Administrative Support",0.193288802398359,0.5
"37506","OR",20,"Farming, Fishing, and Forestry",0.0200126229421974,0.5
"37507","OR",20,"Construction",0.0466785883342976,0.5
"37508","OR",20,"Extraction",0.00157786777468048,0.5
"37509","OR",20,"Installation, Maintenance, and Repair",0.0306632304212907,0.5
"37510","OR",20,"Production",0.0968810813653816,0.5
"37511","OR",20,"Transportation and Material Moving",0.071871877136696,0.5
"37512","OR",20,"Not Identified",0.0113343501814548,0.5
"37513","OR",21,"Chief Executives",0.00147453789035758,0.525
"37514","OR",21,"Other Managers",0.0166412133340355,0.525
"37515","OR",21,"Business Operations Specialists",0.0746221496655959,0.525
"37516","OR",21,"Financial Specialists",0.0253041234398863,0.525
"37517","OR",21,"Computer and Mathematical",0.0264890199589236,0.525
"37518","OR",21,"Architecture and Engineering",0.00645110327031439,0.525
"37519","OR",21,"Life, Physical, and Social Science",0.0116383169203223,0.525
"37520","OR",21,"Community and Social Services",0.0262520406551161,0.525
"37521","OR",21,"Legal",0.0162725788614461,0.525
"37522","OR",21,"Education, Training, and Library",0.0102954341987466,0.525
"37523","OR",21,"Arts, Design, Entertainment, Sports, and Media",0.0210121649375954,0.525
"37524","OR",21,"Healthcare Practitioners and Technicians",0.0492653641581969,0.525
"37525","OR",21,"Healthcare Support",0.0436568539680868,0.525
"37526","OR",21,"Protective Service",0.00795197219442835,0.525
"37527","OR",21,"Food Preparation and Serving",0.0475801779977882,0.525
"37528","OR",21,"Building and Grounds Cleaning and Maintenance",0.0206171994312497,0.525
"37529","OR",21,"Personal Care and Service",0.0231449786718627,0.525
"37530","OR",21,"Sales and Related",0.0832060666701775,0.525
"37531","OR",21,"Office and Administrative Support",0.165885512665227,0.525
"37532","OR",21,"Farming, Fishing, and Forestry",0.0173521512454579,0.525
"37533","OR",21,"Construction",0.0622992258676076,0.525
"37534","OR",21,"Installation, Maintenance, and Repair",0.0674601084838591,0.525
"37535","OR",21,"Production",0.0927905629575017,0.525
"37536","OR",21,"Transportation and Material Moving",0.0717257359523935,0.525
"37537","OR",21,"Not Identified",0.0106114066038233,0.525
"37538","OR",22,"Chief Executives",0.000368653886665262,0.55
"37539","OR",22,"Other Managers",0.0123499052032863,0.55
"37540","OR",22,"Business Operations Specialists",0.0853170423425321,0.55
"37541","OR",22,"Financial Specialists",0.045265430798399,0.55
"37542","OR",22,"Computer and Mathematical",0.0231198651780072,0.55
"37543","OR",22,"Architecture and Engineering",0.0125342321466189,0.55
"37544","OR",22,"Life, Physical, and Social Science",0.003212555298083,0.55
"37545","OR",22,"Community and Social Services",0.0267274067832315,0.55
"37546","OR",22,"Legal",0.0246998104065726,0.55
"37547","OR",22,"Education, Training, and Library",0.00763640193806615,0.55
"37548","OR",22,"Arts, Design, Entertainment, Sports, and Media",0.0170370760480303,0.55
"37549","OR",22,"Healthcare Practitioners and Technicians",0.0407625868969876,0.55
"37550","OR",22,"Healthcare Support",0.033284179481778,0.55
"37551","OR",22,"Protective Service",0.00289656625236992,0.55
"37552","OR",22,"Food Preparation and Serving",0.0347324626079629,0.55
"37553","OR",22,"Building and Grounds Cleaning and Maintenance",0.0236991784284811,0.55
"37554","OR",22,"Personal Care and Service",0.0223298925637245,0.55
"37555","OR",22,"Sales and Related",0.0805245418158837,0.55
"37556","OR",22,"Office and Administrative Support",0.170871076469349,0.55
"37557","OR",22,"Farming, Fishing, and Forestry",0.00468717084474405,0.55
"37558","OR",22,"Construction",0.0516642089740889,0.55
"37559","OR",22,"Installation, Maintenance, and Repair",0.0431061723193596,0.55
"37560","OR",22,"Production",0.122129766168106,0.55
"37561","OR",22,"Transportation and Material Moving",0.0906625236991784,0.55
"37562","OR",22,"Not Identified",0.0203812934484938,0.55
"37563","OR",23,"Chief Executives",0.00207872855488896,0.575
"37564","OR",23,"Other Managers",0.0107883380696769,0.575
"37565","OR",23,"Business Operations Specialists",0.0858067571834544,0.575
"37566","OR",23,"Financial Specialists",0.0422323965898326,0.575
"37567","OR",23,"Computer and Mathematical",0.017261340911483,0.575
"37568","OR",23,"Architecture and Engineering",0.0137880223134407,0.575
"37569","OR",23,"Life, Physical, and Social Science",0.0112882854436375,0.575
"37570","OR",23,"Community and Social Services",0.0263919587411851,0.575
"37571","OR",23,"Legal",0.0236027786548784,0.575
"37572","OR",23,"Education, Training, and Library",0.0058414903694348,0.575
"37573","OR",23,"Arts, Design, Entertainment, Sports, and Media",0.0182349226397221,0.575
"37574","OR",23,"Healthcare Practitioners and Technicians",0.049889485317335,0.575
"37575","OR",23,"Healthcare Support",0.0323387011893485,0.575
"37576","OR",23,"Protective Service",0.0101041995579413,0.575
"37577","OR",23,"Food Preparation and Serving",0.038890643090201,0.575
"37578","OR",23,"Building and Grounds Cleaning and Maintenance",0.0194979475844648,0.575
"37579","OR",23,"Personal Care and Service",0.0264972108199137,0.575
"37580","OR",23,"Sales and Related",0.088385433112304,0.575
"37581","OR",23,"Office and Administrative Support",0.145800442058731,0.575
"37582","OR",23,"Farming, Fishing, and Forestry",0.016314072202926,0.575
