"","state","occ_category","median_income","quantile","share_quantile"
"36394","MO","Financial Specialists",86424,28,0.0709137024172773
"36395","MO","Computer and Mathematical",99000,28,0.0806462530410073
"36396","MO","Architecture and Engineering",97930,28,0.039226173964863
"36397","MO","Life, Physical, and Social Science",90000,28,0.0118680577768163
"36398","MO","Community and Social Services",89548,28,0.0296236915207492
"36399","MO","Legal",90851,28,0.0213962155468637
"36400","MO","Education, Training, and Library",85000,28,0.0121069585148868
"36401","MO","Arts, Design, Entertainment, Sports, and Media",75000,28,0.0130930876725892
"36402","MO","Healthcare Practitioners and Technicians",85000,28,0.120029039711939
"36403","MO","Healthcare Support",72000,28,0.00367774413996398
"36404","MO","Protective Service",83300,28,0.00351847698125027
"36405","MO","Food Preparation and Serving",70000,28,0.00471563512424829
"36406","MO","Building and Grounds Cleaning and Maintenance",75000,28,0.00493064578851179
"36407","MO","Personal Care and Service",75000,28,0.00474881578231365
"36408","MO","Sales and Related",90040,28,0.0892174806324499
"36409","MO","Office and Administrative Support",72888,28,0.0540074935198175
"36410","MO","Farming, Fishing, and Forestry",74283,28,0.00109496171615672
"36411","MO","Construction",80000,28,0.0525528534702323
"36412","MO","Extraction",74283,28,0.00135775252803434
"36413","MO","Installation, Maintenance, and Repair",75000,28,0.0427685410199203
"36414","MO","Production",73158,28,0.0562982861526496
"36415","MO","Transportation and Material Moving",75513,28,0.0534022783167054
"36416","MO","Not Identified",84341,28,0.0146738142228227
"36417","MS","Chief Executives",156188,28,0.0121540660125869
"36418","MS","Other Managers",90000,28,0.0163348173798335
"36419","MS","Business Operations Specialists",86000,28,0.133797784923187
"36420","MS","Financial Specialists",78094,28,0.0427075603924479
"36421","MS","Computer and Mathematical",82162,28,0.0296431417814054
"36422","MS","Architecture and Engineering",88506,28,0.0282896364086075
"36423","MS","Life, Physical, and Social Science",84413,28,0.00746489130733504
"36424","MS","Community and Social Services",72888,28,0.0222057328166653
"36425","MS","Legal",71846,28,0.0231263912935939
"36426","MS","Education, Training, and Library",67530,28,0.00717632671008877
"36427","MS","Arts, Design, Entertainment, Sports, and Media",60000,28,0.00981463159919752
"36428","MS","Healthcare Practitioners and Technicians",79000,28,0.146958391733311
"36429","MS","Healthcare Support",64894,28,0.00677783274246297
"36430","MS","Protective Service",65599,28,0.00219858740759062
"36431","MS","Food Preparation and Serving",57814,28,0.0055445626185176
"36432","MS","Building and Grounds Cleaning and Maintenance",70000,28,0.00802484403770577
"36433","MS","Personal Care and Service",65000,28,0.00749580894275428
"36434","MS","Sales and Related",80232,28,0.0920830241569791
"36435","MS","Office and Administrative Support",64894,28,0.0659782339846648
"36436","MS","Farming, Fishing, and Forestry",61354,28,0.00368950449336301
"36437","MS","Construction",67530,28,0.0516771099568527
"36438","MS","Extraction",94391,28,0.00720380905268365
"36439","MS","Installation, Maintenance, and Repair",73158,28,0.0723507021738533
"36440","MS","Production",67530,28,0.0898019897216039
"36441","MS","Transportation and Material Moving",70793,28,0.0975073515266441
"36442","MS","Not Identified",67253,28,0.00999326682606425
"36443","MT","Chief Executives",129787,28,0.017470664928292
"36444","MT","Other Managers",84413,28,0.0162257643941624
"36445","MT","Business Operations Specialists",90851,28,0.161096858308449
"36446","MT","Financial Specialists",83000,28,0.0547588005215124
"36447","MT","Computer and Mathematical",85000,28,0.0495268536821298
"36448","MT","Architecture and Engineering",90000,28,0.0375909492366573
"36449","MT","Life, Physical, and Social Science",82000,28,0.015931362240821
"36450","MT","Community and Social Services",92031,28,0.0315767338183959
"36451","MT","Legal",85000,28,0.0141060688901039
"36452","MT","Education, Training, and Library",65000,28,0.0105900660301972
"36453","MT","Arts, Design, Entertainment, Sports, and Media",68000,28,0.011229339277453
"36454","MT","Healthcare Practitioners and Technicians",80000,28,0.149295537704504
"36455","MT","Healthcare Support",62475,28,0.00381881650334357
"36456","MT","Protective Service",78785,28,0.00185893931109896
"36457","MT","Food Preparation and Serving",62475,28,0.00826849476384742
"36458","MT","Building and Grounds Cleaning and Maintenance",81036,28,0.00410480716658956
"36459","MT","Personal Care and Service",79052,28,0.00975732851074568
"36460","MT","Sales and Related",86132,28,0.0950498380788157
"36461","MT","Office and Administrative Support",67681,28,0.0445977204861841
"36462","MT","Farming, Fishing, and Forestry",85000,28,0.0073348193632502
"36463","MT","Construction",76000,28,0.0707826891533835
"36464","MT","Extraction",93713,28,0.017487487908483
"36465","MT","Installation, Maintenance, and Repair",76692,28,0.0458342095302183
"36466","MT","Production",72000,28,0.0463557219161374
"36467","MT","Transportation and Material Moving",75000,28,0.0613197627959793
"36468","MT","Not Identified",78094,28,0.0140303654792446
"36469","NC","Chief Executives",185000,28,0.023214563282859
"36470","NC","Other Managers",98000,28,0.0181142407481768
"36471","NC","Business Operations Specialists",106190,28,0.207000233157602
"36472","NC","Financial Specialists",93211,28,0.0783263817826194
"36473","NC","Computer and Mathematical",109000,28,0.0985212302949444
"36474","NC","Architecture and Engineering",100290,28,0.0439218727736687
"36475","NC","Life, Physical, and Social Science",93713,28,0.0167339153637906
"36476","NC","Community and Social Services",94391,28,0.0323004235696429
"36477","NC","Legal",91630,28,0.020674116915584
"36478","NC","Education, Training, and Library",86000,28,0.0113631947772697
"36479","NC","Arts, Design, Entertainment, Sports, and Media",77053,28,0.00919110503749951
"36480","NC","Healthcare Practitioners and Technicians",88491,28,0.114619629279413
"36481","NC","Healthcare Support",78785,28,0.00462267328143418
"36482","NC","Protective Service",75409,28,0.00447209233041023
"36483","NC","Food Preparation and Serving",70000,28,0.00385276745119882
"36484","NC","Building and Grounds Cleaning and Maintenance",73153,28,0.00510841828473724
"36485","NC","Personal Care and Service",73153,28,0.00381228870092356
"36486","NC","Sales and Related",98919,28,0.0889067175295657
"36487","NC","Office and Administrative Support",75000,28,0.0530538788357664
"36488","NC","Farming, Fishing, and Forestry",72888,28,0.00108725923239336
"36489","NC","Construction",73158,28,0.0250417740702841
"36490","NC","Extraction",82592,28,0.00058937060400772
"36491","NC","Installation, Maintenance, and Repair",76000,28,0.0377108133314335
"36492","NC","Production",73929,28,0.0423278195878292
"36493","NC","Transportation and Material Moving",75000,28,0.0391138068159739
"36494","NC","Not Identified",87789,28,0.016319412960972
"36495","ND","Chief Executives",130000,28,0.0164490945501665
"36496","ND","Other Managers",1e+05,28,0.0222212703070283
"36497","ND","Business Operations Specialists",1e+05,28,0.138842780496686
"36498","ND","Financial Specialists",83300,28,0.047644545347455
"36499","ND","Computer and Mathematical",96000,28,0.0399447413229955
"36500","ND","Architecture and Engineering",92291,28,0.0372246436564966
"36501","ND","Life, Physical, and Social Science",94754,28,0.00898488953619122
"36502","ND","Community and Social Services",88506,28,0.0259587273369815
"36503","ND","Legal",75000,28,0.0155281166000921
"36504","ND","Education, Training, and Library",72888,28,0.010494865012476
"36505","ND","Arts, Design, Entertainment, Sports, and Media",74970,28,0.0119405862131743
"36506","ND","Healthcare Practitioners and Technicians",81218,28,0.127683954636481
"36507","ND","Healthcare Support",67530,28,0.00668244466100515
"36508","ND","Protective Service",72000,28,0.00236669915077266
"36509","ND","Food Preparation and Serving",67530,28,0.00189550112980435
"36510","ND","Building and Grounds Cleaning and Maintenance",72000,28,0.00440141787768128
"36511","ND","Personal Care and Service",77872,28,0.00263442529905011
"36512","ND","Sales and Related",82592,28,0.0973452275136808
"36513","ND","Office and Administrative Support",74333,28,0.0632047890853404
"36514","ND","Farming, Fishing, and Forestry",70805,28,0.0110731534927553
"36515","ND","Construction",75000,28,0.0669743732530869
"36516","ND","Extraction",99000,28,0.0171237644438257
"36517","ND","Installation, Maintenance, and Repair",80000,28,0.0727465490099487
"36518","ND","Production",80232,28,0.0664067938187387
"36519","ND","Transportation and Material Moving",78785,28,0.0753274290793433
"36520","ND","Not Identified",69000,28,0.00889921716874244
"36521","NE","Chief Executives",151943,28,0.0224682659055619
"36522","NE","Other Managers",90040,28,0.0162856413104732
"36523","NE","Business Operations Specialists",95000,28,0.17126072837399
"36524","NE","Financial Specialists",83300,28,0.0691805285839965
"36525","NE","Computer and Mathematical",96000,28,0.0787240684507762
"36526","NE","Architecture and Engineering",95668,28,0.0343672843885688
"36527","NE","Life, Physical, and Social Science",88491,28,0.0143315265204189
"36528","NE","Community and Social Services",84952,28,0.0339942998228323
"36529","NE","Legal",91630,28,0.0174410826282438
"36530","NE","Education, Training, and Library",82592,28,0.0114206252356492
"36531","NE","Arts, Design, Entertainment, Sports, and Media",70793,28,0.0130341889004658
"36532","NE","Healthcare Practitioners and Technicians",83300,28,0.121597022610162
"36533","NE","Healthcare Support",75000,28,0.00360011189536972
"36534","NE","Protective Service",76534,28,0.00417175128416154
"36535","NE","Food Preparation and Serving",77053,28,0.00315820626857321
"36536","NE","Building and Grounds Cleaning and Maintenance",70000,28,0.00643398375895467
"36537","NE","Personal Care and Service",77872,28,0.00321496478944616
"36538","NE","Sales and Related",88491,28,0.0943204991506493
"36539","NE","Office and Administrative Support",74000,28,0.057974774891652
"36540","NE","Farming, Fishing, and Forestry",67681,28,0.00484879935457453
"36541","NE","Construction",78785,28,0.0450459946728074
"36542","NE","Extraction",76011,28,0.00064056044985182
"36543","NE","Installation, Maintenance, and Repair",76692,28,0.0439756911363461
"36544","NE","Production",71000,28,0.0611816313209735
"36545","NE","Transportation and Material Moving",78785,28,0.0584977641196956
"36546","NE","Not Identified",80176,28,0.00883000417580546
"36547","NH","Chief Executives",193501,28,0.0296126221594254
"36548","NH","Other Managers",110000,28,0.0181860997827088
"36549","NH","Business Operations Specialists",120000,28,0.208963531464415
"36550","NH","Financial Specialists",101295,28,0.0647645654710296
"36551","NH","Computer and Mathematical",120429,28,0.106488766149663
"36552","NH","Architecture and Engineering",110000,28,0.0704751506588313
"36553","NH","Life, Physical, and Social Science",110000,28,0.0161737473641395
"36554","NH","Community and Social Services",101000,28,0.0316677905869004
"36555","NH","Legal",106923,28,0.0121222825214348
"36556","NH","Education, Training, and Library",117988,28,0.0122346745448123
"36557","NH","Arts, Design, Entertainment, Sports, and Media",88491,28,0.0101580981128844
"36558","NH","Healthcare Practitioners and Technicians",1e+05,28,0.113692559648052
"36559","NH","Healthcare Support",104125,28,0.00150391231281376
"36560","NH","Protective Service",1e+05,28,0.0034306327135716
"36561","NH","Food Preparation and Serving",82592,28,0.00475792898964923
"36562","NH","Building and Grounds Cleaning and Maintenance",90851,28,0.00476863299187566
"36563","NH","Personal Care and Service",94391,28,0.00193207240187106
"36564","NH","Sales and Related",110909,28,0.104010789634244
"36565","NH","Office and Administrative Support",94391,28,0.0371749997323999
"36566","NH","Farming, Fishing, and Forestry",94754,28,0.000776040161416354
"36567","NH","Construction",97000,28,0.0420506727465399
"36568","NH","Extraction",93713,28,0.000187320038962568
"36569","NH","Installation, Maintenance, and Repair",96000,28,0.0289810860280659
"36570","NH","Production",90040,28,0.0348147672414716
"36571","NH","Transportation and Material Moving",97000,28,0.0273166136818556
"36572","NH","Not Identified",1e+05,28,0.0137546428609657
"36573","NJ","Chief Executives",205000,28,0.0330798962057014
"36574","NJ","Other Managers",123888,28,0.01518980997832
"36575","NJ","Business Operations Specialists",145190,28,0.233394597200872
"36576","NJ","Financial Specialists",130000,28,0.0915346123569826
"36577","NJ","Computer and Mathematical",135000,28,0.116904247772164
"36578","NJ","Architecture and Engineering",123888,28,0.0379723647248008
"36579","NJ","Life, Physical, and Social Science",125000,28,0.0204322342992978
"36580","NJ","Community and Social Services",140000,28,0.0352954188625313
"36581","NJ","Legal",165184,28,0.0278469768571204
"36582","NJ","Education, Training, and Library",104125,28,0.0101011933924888
"36583","NJ","Arts, Design, Entertainment, Sports, and Media",1e+05,28,0.012097237595795
"36584","NJ","Healthcare Practitioners and Technicians",113269,28,0.0972108090546095
"36585","NJ","Healthcare Support",95795,28,0.0024211756959584
"36586","NJ","Protective Service",110000,28,0.00378470719068444
