"","state","income_cutoff","F","M","16-24","25-34","35-44","45-64","65 and above","African American","Asian and Pacific Islander","Multi-racial","Native American","Other race","White","Bachelor's or above","High school or below","Some college","quantile"
"272","KS",12000,0.446178193362862,0.553821806637138,0.120918533100451,0.232841300322411,0.225338038151054,0.366960771384244,0.0539413570418405,0.0503848665270661,0.0351896348190822,0.0829004322041985,0.00780455063522545,0.0417257717434309,0.781994744070997,0.34561861169278,0.396473102231143,0.257908286076077,6
"273","KY",12495,0.451705929719552,0.548294070280448,0.112984261902203,0.2416550985048,0.219943265710496,0.376212816885444,0.0492045569970573,0.0776519305704196,0.0178998597099691,0.0438314340938633,0.00145883967042883,0.0164807664281393,0.84267716952718,0.300830846730565,0.43790510034491,0.261264052924525,6
"274","LA",12000,0.457907208394429,0.542092791605571,0.0994054358384221,0.24973241519263,0.239481442297579,0.355228885547946,0.0561518211234231,0.276729092810166,0.0194153658642216,0.0542160847857156,0.00655041421509488,0.0220602792781088,0.621028763046693,0.27849314178592,0.468256398834382,0.253250459379698,6
"275","MA",15757,0.473215535096673,0.526784464903327,0.0854109229290337,0.252302813481721,0.217262231559753,0.383314537148067,0.0617094948814255,0.0662844004875777,0.0837170860297105,0.0788016688634089,0.00222937952768391,0.0504868839624605,0.718480581129159,0.526409466142091,0.301752306579326,0.171838227278583,6
"276","MD",15619,0.472644588190969,0.527355411809031,0.0866404173012327,0.237610706344953,0.232670377661861,0.383757409166406,0.059321089525548,0.279184288587363,0.0681754745315709,0.0634288322039385,0.00370975701648722,0.074809630191723,0.510692017468917,0.433574601085705,0.367112587490515,0.19931281142378,6
"277","ME",13844,0.489945235185474,0.510054764814525,0.0932885536024405,0.227331409826425,0.211453289104926,0.404738167216459,0.0631885802497496,0.0166430822666752,0.0127470619044556,0.042054507530162,0.00353995718053092,0.00593821499784065,0.919077176120336,0.367836238502605,0.376338108408604,0.255825653088791,6
"278","MI",12495,0.452627706990338,0.547372293009662,0.107937553408987,0.244473818755447,0.211226364343751,0.389734133171765,0.0466281303200506,0.115288813360722,0.0400892631333798,0.055673922101268,0.00381572906413203,0.0173832037568389,0.767749068583659,0.346829242258009,0.386193143878125,0.266977613863866,6
"279","MN",14600,0.456636726793306,0.543363273206694,0.102001807255687,0.245793192670245,0.236135731815107,0.371197479717752,0.0448717885412089,0.0585229881935838,0.057759101705042,0.0503133070310147,0.00491613049768661,0.027582869586257,0.800905602986416,0.409968545850472,0.321472765249337,0.268558688900191,6
"280","MO",13506,0.468034228143918,0.531965771856082,0.104777970081183,0.24608367350661,0.226867190207348,0.3706415632673,0.0516296029375591,0.105185635773626,0.026605732065544,0.0518948074629934,0.00294929121872324,0.0177889139578916,0.795575619521222,0.346896885227073,0.404461055602741,0.248642059170186,6
"281","MS",11799,0.46812491226279,0.53187508773721,0.1065901810896,0.234796258247298,0.226036575249812,0.380277951479728,0.0522990339335622,0.338368279329752,0.0107390344440332,0.0331078752919256,0.0027935527508008,0.014565014867469,0.60042624331602,0.230358988756875,0.442587322451792,0.327053688791332,6
"282","MT",12000,0.452892494852962,0.547107505147038,0.130836303879883,0.25339673276328,0.22051817162209,0.338942225082556,0.0563065666521914,0.00625142539372108,0.00755107205228578,0.0571938254287116,0.0277799473268205,0.0148178463980105,0.88640588340045,0.33201598315458,0.395239419282882,0.272744597562538,6
"283","NC",13056,0.46340350074259,0.53659649925741,0.0990448720396762,0.245320811192706,0.224216461591154,0.382493520568043,0.048924334608421,0.198209725207133,0.0388257726679382,0.0610568623341351,0.00869006168353068,0.0498056997350492,0.643411878372214,0.369033682822221,0.374124611376917,0.256841705800862,6
"284","ND",12943,0.441154358678574,0.558845641321426,0.13631138248573,0.261783249467969,0.225835836034925,0.329119513116808,0.0469500188945683,0.0352672089739255,0.0200600648382028,0.04783706915412,0.0257165019192904,0.0118419220748225,0.859277233039639,0.307217725093976,0.36159430378488,0.331187971121144,6
"285","NE",13100,0.454746788275342,0.545253211724658,0.112068978496162,0.234229690442889,0.234350134822427,0.365854319511839,0.0534968767266831,0.0464252860930403,0.0274793851916646,0.064990281644126,0.00794481238529555,0.0439320874365973,0.809228147249276,0.344747947552495,0.380176661793688,0.275075390653817,6
"286","NH",16000,0.456516769277562,0.543483230722438,0.0897575308180577,0.227346913621969,0.207280635664062,0.413008689290762,0.0626062306051492,0.0164522009490431,0.031514831034942,0.0511238825285816,0.001423365862677,0.0137187818691815,0.885766937755575,0.417199269232834,0.358123622108291,0.224677108658875,6
"287","NJ",15757,0.455234548359371,0.544765451640629,0.0735351037833404,0.228822415173158,0.227750465527832,0.408740176736895,0.0611518387787733,0.120961172956829,0.120478153730417,0.0959542566350153,0.00437252753530534,0.0963730872599106,0.561860801882523,0.47988361322773,0.339376048280099,0.180740338492171,6
"288","NM",10619,0.453577496696243,0.546422503303757,0.12669435529545,0.248047951670757,0.224140079290164,0.343282990371909,0.0578346233717198,0.0185180290730602,0.0201623560505947,0.213407589201435,0.0805795733434019,0.130362469322258,0.53696998300925,0.278636964319426,0.437957334340193,0.283405701340381,6
"289","NV",15000,0.44026710083474,0.55973289916526,0.0982603457838583,0.249717214247233,0.234269856132127,0.368571718244005,0.0491808655927766,0.0889100274138174,0.107312471795973,0.140301492353354,0.0123640491341488,0.136471708503054,0.514640250799652,0.253723925563236,0.491966697877467,0.254309376559298,6
"290","NY",15619,0.47271396744187,0.52728603255813,0.0802527227275641,0.263879743528484,0.223138700640143,0.375591534860171,0.0571372982436376,0.132831099275558,0.100139106597026,0.0851693656001072,0.00496342179567614,0.0970079941780474,0.579889012553585,0.460430534432201,0.339653667629438,0.199915797938361,6
"291","OH",13016,0.461374369073962,0.538625630926038,0.103822444754314,0.241183820318673,0.217945447706668,0.3835061367706,0.053542150449745,0.105960478795519,0.0284742290221781,0.0468727151302975,0.00134762012422316,0.0150666930816148,0.802278263846167,0.335813761391129,0.422412151011783,0.241774087597088,6
"292","OK",12000,0.445801532108423,0.554198467891577,0.124230900285836,0.246439410390725,0.229567326790358,0.347112245744683,0.0526501167883985,0.0638814001896156,0.0277935202300811,0.112142462425562,0.0640588338109034,0.0419308309013451,0.690192952442493,0.271577605581832,0.482319313428989,0.246103080989179,6
"293","OR",15000,0.443375325999657,0.556624674000343,0.0982112507858585,0.264859869028604,0.243461206416816,0.346088304922106,0.0473793688466155,0.0184913623251183,0.0586867064333607,0.105708866889866,0.0105771284355927,0.0544069739110032,0.75212896200506,0.365205345943166,0.382289683220079,0.252504970836755,6
"294","PA",13000,0.470074214191084,0.529925785808916,0.0892636743472371,0.239132262069186,0.216697640888768,0.395137103467423,0.0597693192273864,0.0929632291251884,0.0420679287563596,0.0521980430240846,0.00177958117082785,0.0315265525364046,0.779464665387135,0.395118850197214,0.395989373441852,0.208891776360933,6
"295","RI",15000,0.478176987791764,0.521823012208236,0.0869415101102747,0.249509772914163,0.214031564298817,0.388987285723322,0.0605298669534232,0.0592384085014865,0.0381876357349189,0.090781622282666,0.00378739958251629,0.064615092668733,0.743389841229679,0.400586691125308,0.383523625782782,0.21588968309191,6
"296","SC",12000,0.461279617106042,0.538720382893958,0.102709273004138,0.236451545929213,0.225333299908532,0.381280568427318,0.0542253127307999,0.23607744526528,0.0211122616956273,0.0501686988303248,0.00287324736731479,0.0287774685983631,0.66099087824309,0.316246831875176,0.41468608647639,0.269067081648434,6
"297","SD",12000,0.463287817508645,0.536712182491355,0.120607048264455,0.236517114671264,0.216567155324933,0.372398077936399,0.0539106038029501,0.0258124627050568,0.0161463113338242,0.0439897127024396,0.0274455886407018,0.0147783938834548,0.871827530734523,0.316114556107298,0.388293139126278,0.295592304766425,6
"298","TN",14069,0.459224888118173,0.540775111881827,0.103159335076477,0.251780851611505,0.220551483704316,0.373651434480828,0.0508568951268747,0.154742389551976,0.022628805224012,0.0537886280194546,0.0020809342527739,0.0243109840633312,0.742448258888452,0.328297183422974,0.432268480258672,0.239434336318354,6
"299","TX",14000,0.42787068109572,0.57212931890428,0.105387816248038,0.257539268805167,0.241861746848569,0.350004108943686,0.045207059154539,0.119616654304121,0.0634799120868195,0.177491474343638,0.0069243469002761,0.0893755787744505,0.543112033590695,0.337865742863268,0.423220235417295,0.238914021719437,6
"300","UT",11799,0.411505211176418,0.588494788823582,0.165773805745624,0.268227329523713,0.234486617060595,0.294799160698644,0.0367130869714242,0.0117625509828422,0.0364510319888432,0.0770069875283591,0.0108965907462854,0.0690900254075454,0.794792813346125,0.326340062131514,0.398888487897412,0.274771449971074,6
"301","VA",13536,0.461179008452891,0.538820991547109,0.0932019870963047,0.245778860496986,0.229947502940927,0.376638732915338,0.0544329165504445,0.179085386928945,0.0807974156226882,0.0725226481681361,0.00309896370229332,0.0444981929975624,0.619997392580375,0.423457453581867,0.36249499739258,0.214047549025553,6
"302","VT",12035,0.476612573946236,0.523387426053764,0.0966737249912167,0.228357372783987,0.208483283165421,0.400311452527228,0.066174166532147,0.0154539325629315,0.0203631080683296,0.0404603420280497,0.00146705534929211,0.00711213240530609,0.915143429586091,0.419478127106815,0.369427326161063,0.211094546732122,6
"303","WA",17698,0.428548433317684,0.571451566682316,0.0941358909165554,0.274567859080904,0.242935448664403,0.346398063520904,0.0419627378172336,0.0377280108611926,0.128264099327882,0.0974779839317761,0.00812719627174931,0.0601011733095948,0.668301536297805,0.404879813506169,0.358463255065271,0.23665693142856,6
"304","WI",13600,0.456993441126972,0.543006558873028,0.109335589486723,0.230028393035154,0.220608053253443,0.396252678258683,0.0437752859659968,0.0492259970927613,0.0311167043843221,0.0568597871654616,0.00562078988816719,0.0224026973624301,0.834774024106858,0.334523242250455,0.389969400277233,0.275507357472312,6
"305","WV",12200,0.444932614840615,0.555067385159385,0.112787829382682,0.226968885312894,0.214616174555618,0.391316683782038,0.0543104269667679,0.0319849243571149,0.010267105667129,0.031065987698106,0.000982457626221455,0.00724139026223573,0.918458134389193,0.252178239833999,0.498330457245096,0.249491302920906,6
"306","WY",12000,0.40698496633566,0.59301503366434,0.121419128723829,0.234359147784917,0.243176438036093,0.345337719433086,0.055707566022074,0.00700956128754573,0.0067882067205706,0.0642051218987303,0.0119469978786854,0.0351461862452732,0.874903925969195,0.239105973498939,0.455953515540935,0.304940510960125,6
"307","AK",16868,0.444560315363028,0.555439684636972,0.105009991591775,0.257553752579796,0.242511766054795,0.342602400165981,0.0523220896076526,0.0306736407613265,0.115056182229162,0.102307347914869,0.0800746912434345,0.0325081625298929,0.639379975321314,0.287801522216277,0.434530504384289,0.277667973399434,7
"308","AL",14400,0.45172099296976,0.54827900703024,0.104238490312612,0.242518365273661,0.223509257691503,0.378577191062874,0.05115669565935,0.241554392939312,0.0170712030517016,0.0368820795053079,0.00445774955500761,0.021599383057706,0.678435191890965,0.284248051779898,0.439531545016441,0.276220403203661,7
"309","AR",15900,0.447938785839759,0.552061214160241,0.107289129722809,0.250681513680888,0.229249411974871,0.367909012415518,0.044870932205913,0.126353648733141,0.0240890820853306,0.0892083246494179,0.00631911156102063,0.0345169261916813,0.719512906779409,0.265736147914372,0.47764789948492,0.256615952600709,7
"310","AZ",17698,0.440859989727212,0.559140010272788,0.110800816421186,0.260566046434304,0.223142550994891,0.357236890204576,0.0482536959450429,0.0494351130961279,0.0449059592879086,0.156221346443012,0.0263478842760688,0.0883296754572112,0.634760021439671,0.330642198246175,0.403794598264616,0.265563203489209,7
"311","CA",18200,0.429800568509172,0.570199431490828,0.0813545623108172,0.272858500994576,0.240738635908574,0.359097842299625,0.0459504584864078,0.0469299533376696,0.180335686586186,0.149688983119732,0.0107009982906554,0.180475249265933,0.431869129399824,0.396108535800043,0.384240766241713,0.219650697958244,7
"312","CO",19114,0.435695166727559,0.564304833272441,0.0925185720689557,0.282323950778511,0.239494829359805,0.341310448294894,0.0443521994978351,0.0359817479380922,0.0374452295629507,0.113093341003138,0.00866895206113042,0.0537399366204665,0.751070792814222,0.460310575261253,0.318487597459636,0.221201827279111,7
"313","CT",17701,0.465040923000703,0.534959076999297,0.08009197979247,0.227323870123999,0.215877273534791,0.413181768517522,0.0635251080312171,0.106242165078205,0.05481505205766,0.0851296833336253,0.00224194488718964,0.0687196142653752,0.682851540377944,0.461230951183485,0.345035985383987,0.193733063432528,7
"314","DC",29155,0.522228097000529,0.477771902999471,0.0630331956729876,0.400601132720769,0.249050905747915,0.24632151550227,0.0409932503560592,0.290439512806223,0.0497434944769145,0.0802478838889762,0.00520632380190248,0.0461138341502451,0.528248950875739,0.775646979808228,0.132539761928579,0.0918132582631932,7
"315","DE",15619,0.47306041757076,0.52693958242924,0.087612710352476,0.236414484787116,0.221887908449459,0.39530353440378,0.0587813620071685,0.21845797772313,0.0518507803333494,0.0687207676358551,0.0025909317389138,0.0448301911053249,0.613549351463426,0.365125287300898,0.41244675892441,0.222427953774692,7
"316","FL",16518,0.464921406054984,0.535078593945016,0.0838101966145555,0.239041553630335,0.226905495015212,0.392851628180911,0.0573911265589859,0.151505048871366,0.0328417715145393,0.167770989664233,0.0030186422213203,0.0610026945623549,0.583860853166187,0.345611799924931,0.405043988806733,0.249344211268336,7
"317","GA",16000,0.456540329825951,0.543459670174049,0.09133346530432,0.249263145071645,0.235503646967459,0.379862648657703,0.0440370939988732,0.297929984315756,0.0529012806261516,0.0639953708638516,0.00439158837234091,0.0442731190327542,0.536508656789146,0.370247750148467,0.392296142894124,0.237456106957409,7
"318","HI",16900,0.482685134458561,0.517314865541438,0.0725386835407203,0.227144403698102,0.234046234137979,0.386345227828558,0.0799254507946411,0.00915088874500974,0.529763324621946,0.249810612514515,0.00187421525427727,0.016165434228151,0.193235524636101,0.341188435960817,0.394922056236943,0.26388950780224,7
"319","IA",14632,0.449570008139922,0.550429991860078,0.109569507813748,0.235618027906655,0.225168908192071,0.381509291634354,0.0481342644531724,0.0354962177265564,0.0288149389698284,0.0482603081624367,0.00336084485847504,0.0203449941404108,0.863722696142293,0.315425825682512,0.397466810093503,0.287107364223984,7
"320","ID",13000,0.424075379550426,0.575924620449574,0.12721752654491,0.248026846515549,0.232606815555572,0.35097967252193,0.0411691388620391,0.00735299461470817,0.0170588748301198,0.0823182918232229,0.0106070626539823,0.0582807037944141,0.824382072283553,0.283863383649353,0.437676693532562,0.278459922818085,7
"321","IL",17698,0.454600151209387,0.545399848790613,0.0836759271193842,0.250309729150515,0.234443324374915,0.383777743363428,0.0477932759917585,0.106977995763829,0.0680208980606338,0.0880438776550618,0.0056518355780681,0.0808722530775727,0.650433139864835,0.420243541377698,0.355859796579128,0.223896662043174,7
"322","IN",15757,0.444773107957286,0.555226892042714,0.101894045252026,0.2382931609311,0.224344368951222,0.387891674246645,0.0475767506190068,0.0825472999553211,0.026598159088765,0.0536871625722916,0.00247602739116427,0.0318176639900888,0.802873687002369,0.312420899736021,0.441238405303078,0.246340694960902,7
"323","KS",14632,0.442902617671601,0.557097382328399,0.111493869730109,0.234695296667976,0.22859151696034,0.371969633420015,0.0532496832215595,0.0502916127665023,0.0353765358787456,0.0816736497732882,0.00777266124795253,0.0416094552293829,0.783276085104128,0.350467330981594,0.392266632523764,0.257266036494642,7
"324","KY",14800,0.447777693589938,0.552222306410062,0.104971207758751,0.244048340657675,0.222942870131838,0.380305349295348,0.0477322321563873,0.0768616457038945,0.0182148810425822,0.0436270647067738,0.00147522351871496,0.0163699045309895,0.843451280497045,0.30513789968177,0.434064252159418,0.260797848158812,7
"325","LA",14000,0.45299905342911,0.54700094657089,0.0938068469954534,0.250089761032646,0.241752931463969,0.358982830366376,0.0553676301415557,0.272572610903637,0.0193501699289793,0.0542697989750922,0.00649782304617499,0.021781479850937,0.62552811729518,0.282629827093582,0.463604787148927,0.253765385757492,7
"326","MA",19586,0.470300453808527,0.529699546191473,0.0783161463368254,0.25422907843122,0.219663567144769,0.387398478653942,0.0603927294332433,0.0658057049865073,0.0839743686528118,0.0775689802427413,0.0021504998994121,0.0499638250823372,0.72053662113619,0.53419886533586,0.295556218433661,0.17024491623048,7
"327","MD",18406,0.469446784242905,0.530553215757095,0.0798632392351973,0.238281433508026,0.235953288518454,0.387601726607387,0.0583003121309355,0.278397414677474,0.068353615835319,0.0635847970274909,0.00366046447093424,0.0736577659640716,0.51234594202471,0.440135209396485,0.36174467755028,0.198120113053235,7
"328","ME",16600,0.485336612357824,0.514663387642176,0.0851592612736173,0.229397715718035,0.214360708458464,0.409189150843009,0.0618931637068741,0.0162879235735061,0.0128165716853082,0.0422450282579394,0.00345479912033862,0.00593771429922675,0.919257963063681,0.372763602828159,0.37322944500934,0.254006952162501,7
"329","MI",15000,0.44905927660867,0.55094072339133,0.0999856716485003,0.245827062728524,0.21407961880966,0.394661487232939,0.045446159580376,0.114202892578882,0.0404047025712055,0.0555265762825513,0.00385054936273174,0.0172071327095662,0.768808146495064,0.352534260836557,0.381367648954764,0.266098090208679,7
"330","MN",17698,0.453646617248406,0.546353382751594,0.0936623953064344,0.248193325942452,0.239450329870192,0.375748555499472,0.0429453933814503,0.05727831548898,0.0582039547824443,0.050000787886274,0.00470190195746532,0.0273493116669691,0.802465728217867,0.41700380574486,0.315618600012505,0.267377594242635,7
"331","MO",15619,0.464332109372939,0.535667890627062,0.0968775816328809,0.247641897199506,0.230356755023211,0.3753326310277,0.0497911351167025,0.104408084227961,0.0268022969047808,0.0517514000442493,0.00293912877565395,0.017575908887008,0.796523181160347,0.352712198805268,0.399968639820729,0.247319161374002,7
"332","MS",13506,0.464638518615799,0.535361481384201,0.100116882264101,0.236623547179723,0.226819883117736,0.385087661698076,0.0513520257403638,0.334907085166459,0.0107190229168035,0.0328452294963556,0.00286558539628341,0.0145288594129621,0.604134217611137,0.233944448092455,0.439151618622365,0.32690393328518,7
"333","MT",14000,0.450692086034784,0.549307913965216,0.122703766594628,0.25643202634558,0.221750540290213,0.343261165997736,0.0558525007718432,0.00637735412164248,0.0077152156015231,0.0568751929607904,0.0269501903879798,0.0150991818462488,0.886982865081815,0.335481630132757,0.391765076669754,0.272753293197489,7
"334","NC",15600,0.460099715500972,0.539900284499028,0.0921441309036025,0.246599151672248,0.226753247316048,0.386939417586442,0.0475640525216594,0.196719733324336,0.0392699044849689,0.0604805746069372,0.0085603531985324,0.0493299832755059,0.64563945110972,0.37477879434444,0.369611628336735,0.255609577318825,7
"335","ND",15194,0.437945447176771,0.562054552823229,0.126315617106809,0.262615800914536,0.229632752981247,0.334747028987584,0.0466888000098249,0.0344199412961515,0.0203252864575871,0.047630354065262,0.0255775206016121,0.0114746783364787,0.860572219242909,0.311945045992869,0.35966546175039,0.328389492256741,7
"336","NE",15757,0.451653151309998,0.548346848690002,0.103325831690412,0.236948071271807,0.238053168669171,0.369993738298057,0.0516791900705526,0.0459506627484532,0.0273174496893948,0.0646861709382633,0.00805806643603764,0.0449230616622649,0.809064588525586,0.350467767734256,0.374674515493063,0.274857716772682,7
